,SMILES,MACCS,year,isRootCompound,cid,use_cats,acaricide,attractant,biocide,fungicide,herbicide,insecticide,pesticide,growth reg,transformation product,drug,food,health hazard,fire hazard,SMILES_canon,isInAgro
438,C(=C/C(=C(\C(=O)[O-])/O)/Cl)/C=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F9A0>,,False,9543271.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C/C=C\C(Cl)=C(\O)C(=O)[O-],False
439,C/C(=C(/C(=O)CC(=O)[O-])\Cl)/C(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F760>,,False,9543304.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C/C(C(=O)[O-])=C(\Cl)C(=O)CC(=O)[O-],False
440,C(=C/C(=O)[O-])/C(=C\C(=O)[O-])/Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F7C0>,,False,5459973.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C([O-])/C=C\C(Cl)=C/C(=O)[O-],False
441,C1=C[C@H]([C@H](C(=C1)Cl)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F040>,,False,443964.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O[C@@H]1C=CC=C(Cl)[C@@H]1O,False
442,C1=CC(=C(C(=C1)Cl)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F6A0>,,False,19928.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oc1cccc(Cl)c1O,False
443,C(=C/C(=O)[O-])/C(=C\C(=O)[O-])/F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F940>,,False,9543395.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C([O-])/C=C\C(F)=C/C(=O)[O-],False
444,C1=CC(=CC(=C1)C(=O)[O-])F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FA00>,2006.0,True,3014096.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C([O-])c1cccc(F)c1,False
445,C1=CC(=C(C(=C1)F)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FA60>,,False,67764.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oc1cccc(F)c1O,False
446,C1=C[C@@]([C@H](C(=C1)F)O)(C(=O)[O-])O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F4C0>,,False,9543397.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C([O-])[C@@]1(O)C=CC=C(F)[C@@H]1O,False
447,C(C=N)C(=O)C(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FD60>,,False,16757544.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=CCC(=O)C(=O)[O-],False
448,C(C=O)C(=O)C(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FE80>,,False,16757546.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=CCC(=O)C(=O)[O-],False
449,C1=CC(=C(C(=C1)C=O)O)C(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FF40>,,False,54675817.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=Cc1cccc(C(=O)[O-])c1O,False
450,C1=CC2=C(C=C1)C(=O)CC2O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FFA0>,,False,176448.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C1CC(O)c2ccccc21,False
451,CC(C)C(=C)CC(C(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FE20>,,False,74982279.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(CC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(C)C,False
452,C1=CC2=C(C=C1)SC(=C2O)C=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FD00>,,False,161579.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=Cc1sc2ccccc2c1O,False
453,CCCC(C(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F220>,,False,9543278.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC(O)C(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,False
454,CC1=C(C(=C(C=N1)C(=O)[O-])C(=O)[O-])O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F1C0>,,False,54683777.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ncc(C(=O)[O-])c(C(=O)[O-])c1O,False
455,CC1=NC=C(C=C1O)C(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FBE0>,,False,54690912.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ncc(C(=O)[O-])cc1O,False
456,C1=CC2=C(C=C1)C=C(C(=C2)C(=O)[O-])O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FDC0>,,False,54675878.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C([O-])c1cc2ccccc2cc1O,False
457,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC(C)(C4=CC=C(C=C4)S(=O)(=O)[O-])O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FB20>,,False,,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(O)(CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])O)c1ccc(S(=O)(=O)[O-])cc1,False
458,CC(=CCCC(CC(=O)[O-])(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O)O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F3A0>,,False,74982291.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)=CCCC(O)(CC(=O)[O-])CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,False
459,CCCCC(C)C(CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FB80>,,False,9543274.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(C)C(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,False
460,CC(=CC(CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O)O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F880>,,False,9549330.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)=CC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,False
461,CC(=O)CC(CC(=O)[O-])O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9F2E0>,,False,9543231.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)CC(O)CC(=O)[O-],False
462,CC(=O)CC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FEE0>,,False,381.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)CC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,False
463,CC1=CC=C(C=C1CC[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CCC2=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D15FD9FC40>,,False,14372344.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@]2(C)C(=O)CC[C@@H]12,False
464,C1=CC(=CC(=C1)NO)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF1C0>,,False,5460445.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ONc1cccc(O)c1,False
465,C1=CC(=C(C(=C1)C(=O)[O-])N)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF340>,,False,54675871.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1c(O)cccc1C(=O)[O-],False
466,C1=CC(=CC(=C1)C=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF400>,,False,101.0,['Insecticides'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=Cc1cccc(O)c1,True
467,C1=CC(=CC(=C1)C(=O)[O-])O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF280>,,False,54675842.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C([O-])c1cccc(O)c1,False
468,C1=CC(=CC(=C1)CO)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF520>,,False,102.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCc1cccc(O)c1,False
469,CC1(C)C(C2=CC=CC(=C2O1)OC(=O)NC)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF640>,,False,27975.0,"['Transformation products', 'Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CNC(=O)Oc1cccc2c1OC(C)(C)C2O,False
470,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(CCCC(=O)[O-])O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF460>,,False,74982265.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCCC(=O)[O-],False
471,C1CSC(C1O)C(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF0A0>,,False,9543413.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C([O-])C1SCCC1O,False
472,CC1=CC=CC(=C1)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF700>,1998.0,True,342.0,"['Food additives -> Flavoring Agents', 'Flavouring Agent -> FLAVOURING_AGENT;  -> JECFA Functional Classes', 'Flavoring Agents -> JECFA Flavorings Index', 'Flavouring Agent -> FLAVOURING_AGENT;  -> JECFA Functional Classes', 'Flavouring Agent -> FLAVOURING_AGENT;  -> JECFA Functional Classes', 'Flavouring Agent -> FLAVOURING_AGENT;  -> JECFA Functional Classes', 'Flavouring Agent -> FLAVOURING_AGENT;  -> JECFA Functional Classes', 'Fire Hazards -> Carcinogens, Flammable - 2nd degree', 'Cosmetics -> Antimicrobial']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Cc1cccc(O)c1,False
473,C1=CC2=C(C=C1)COC(=O)C2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF820>,,False,78092.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C1Cc2ccccc2CO1,False
474,C=C(C)C(CCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O)CC(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF220>,,False,74982267.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)CC(=O)[O-],False
475,CC(C)C(=C)CC(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF5E0>,,False,9543036.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(CC(=O)[O-])C(C)C,False
476,CC(C)C(=C)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF7C0>,,False,74982281.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(C)C,False
477,CC1(C)C(=O)C2=CC=CC(=C2O1)OC(=O)NC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF580>,,False,27999.0,"['Transformation products', 'Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CNC(=O)Oc1cccc2c1OC(C)(C)C2=O,True
478,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCCC(=O)[O-])O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFD60>,,False,9543028.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCCC(=O)[O-],False
479,C(CS)C(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFCA0>,,False,7057961.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C([O-])CCS,False
480,CC(C)C(=O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFC40>,,False,11251.0,"['Food additives -> Flavoring Agents', 'Fatty Acyls [FA] -> Oxygenated hydrocarbons [FA12]', 'Fire Hazards -> Flammable - 3rd degree']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CC(=O)C(C)C,False
481,CC1=CC2=C(C=CC=C2)NC1=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFD00>,,False,440987.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc2ccccc2[nH]c1=O,False
482,CC1=NN=CC(=O)N1N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF100>,,False,20818621.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1nncc(=O)n1N,False
483,CC1=NN=C(C(=O)/C=C/C=C(/C(=O)[O-])\[O-])C(=O)N1N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF4C0>,,False,25141042.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1nnc(C(=O)/C=C/C=C(\[O-])C(=O)[O-])c(=O)n1N,False
484,CC1=CC(=C(/C=C/C(=O)C(=O)[O-])NC1=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFF40>,,False,135527505.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(O)c(/C=C/C(=O)C(=O)[O-])[nH]c1=O,False
485,C/C(=C/C(=O)[O-])/C=C\C(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF160>,,False,9543108.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(/C=C\C(=O)[O-])=C/C(=O)[O-],False
486,CC1=CC=CC(=C1)C=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF880>,,False,12105.0,['Food additives -> Flavoring Agents'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Cc1cccc(C=O)c1,False
487,CC1=CC=CC(=C1)CO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFBE0>,,False,11476.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cccc(CO)c1,False
488,CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFA60>,,False,810.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,False
489,CC1=CC=CC(=C1O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFB20>,,False,340.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cccc(O)c1O,False
490,CC(=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF3A0>,,False,99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,False
491,CC1=CC(=O)OC1CC(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFDC0>,,False,25203332.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1=CC(=O)OC1CC(=O)[O-],False
492,CC1=CC2=C(C=CC=C2)N=C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFFA0>,1997.0,True,11926.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cnc2ccccc2c1,False
493,CC1=CC=CC(=C1O)C=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF6A0>,,False,522777.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cccc(C=O)c1O,False
494,CC1=CC=CC(=C1O)C(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFE20>,,False,54675854.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cccc(C(=O)[O-])c1O,False
495,CN1C2=C(C(=O)NC1=O)NC=N2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFB80>,,False,70639.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1c(=O)[nH]c(=O)c2[nH]cnc21,False
496,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C(=C2)Br)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFEE0>,,False,656688.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(c1ccc(O)cc1)c1ccc(O)c(Br)c1,False
497,C1=CC(=CC(=C1)[N+](=O)[O-])O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF940>,2008.0,True,11137.0,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1cccc(O)c1,False
498,C1=C(CCN)C=C(C(=C1)O)[N+](=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFE80>,0.0,True,18958330.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCc1ccc(O)c([N+](=O)[O-])c1,False
499,C1=C(CC(C(=O)[O-])N)C=C(C(=C1)O)[N+](=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEFAC0>,2009.0,True,42608428.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)[O-],False
500,COC1=C(C(=CC(=C1)C(=O)[O-])O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160DEF2E0>,,False,54707974.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cc(C(=O)[O-])cc(O)c1O,False
501,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)CC=CCC(=O)[O-])O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D161024040>,,False,53377483.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CC=CCC(=O)[O-],False
502,C(CC(=O)[O-])C(=O)CC(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D1610243A0>,,False,5459800.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C([O-])CCC(=O)CC(=O)[O-],False
503,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(=O)[O-])O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D1610242E0>,,False,74982269.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(=O)[O-],False
504,C1=CC2=C(C=C1)C3=C(C=C2)C=CC(=C3)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D161024520>,,False,95724.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oc1ccc2ccc3ccccc3c2c1,False
